TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_EUR,CreditCardFees_EUR,InsuranceFees_EUR,LatePaymentAmount_EUR,MonthlyIncome_EUR
13561,7076,2023-08-22,Withdrawal,1573.680217667604,Loan,Business,Barcelona,41.3874,2.1686,Branch,USD,0.0,65.85,0.0,624,5954.73,Middle Income Segment,Personal Loan Cashback Offer,1356.62,0.0,56.77,0.0,5133.39
13562,6648,2023-05-03,Fee,3860.142179276739,Checking Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,565,2689.18,Low Income Segment,Financial Literacy Program Access,3860.14,0.0,0.0,0.0,2689.18
13563,9001,2024-08-12,Transfer,796.364258904042,Savings Account,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,668,1993.77,Low Income Segment,No-Fee Basic Account,796.36,0.0,0.0,0.0,1993.77
13564,2315,2025-01-06,Loan Payment,496.9418452581664,Loan,Student,Valencia,39.4699,-0.3763,ATM,EUR,0.0,79.75,95.65,792,4431.13,Middle Income Segment,Personal Loan Cashback Offer,496.94,0.0,79.75,95.65,4431.13
13565,1073,2023-11-24,Card Payment,1063.220657660774,Savings Account,Student,Malaga,36.7213,-4.4214,ATM,USD,0.0,0.0,0.0,547,3478.1,Middle Income Segment,Mid-tier Savings Booster,916.57,0.0,0.0,0.0,2998.36
13566,9675,2023-07-06,Transfer,5769.680697055574,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,52.68,0.0,462,7628.93,High Income Segment,Premium Investment Services,5769.68,0.0,52.68,0.0,7628.93
13567,2549,2025-04-30,Fee,7278.893438880203,Credit Card,Standard,Madrid,40.4168,-3.7038,Online,EUR,25.35,0.0,0.0,671,5225.55,Middle Income Segment,Gold Card with Travel Benefits,7278.89,25.35,0.0,0.0,5225.55
13568,2359,2024-08-16,Fee,3967.726542017452,Mortgage,Platinum,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,614,9153.57,High Income Segment,Exclusive Platinum Package,3967.73,0.0,0.0,0.0,9153.57
13569,2896,2024-10-21,Transfer,8509.944405996472,Loan,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0.0,50.09,0.0,392,5805.03,Middle Income Segment,Personal Loan Cashback Offer,8509.94,0.0,50.09,0.0,5805.03
13570,7659,2024-03-21,Fee,8439.599960710922,Credit Card,Standard,Seville,37.3891,-5.9845,Branch,EUR,6.23,0.0,0.0,706,1270.53,Low Income Segment,Financial Literacy Program Access,8439.6,6.23,0.0,0.0,1270.53
13571,6246,2024-11-11,Card Payment,3358.737342955202,Loan,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,0.0,9.88,0.0,317,7023.8,High Income Segment,Premium Investment Services,3358.74,0.0,9.88,0.0,7023.8
13572,7967,2024-11-22,Deposit,4075.995979331604,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,419,1184.57,Low Income Segment,Financial Literacy Program Access,4076.0,0.0,0.0,0.0,1184.57
13573,7661,2023-08-09,Withdrawal,2045.235644715377,Savings Account,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,374,1015.28,Low Income Segment,No-Fee Basic Account,2045.24,0.0,0.0,0.0,1015.28
13574,1510,2025-02-24,Loan Payment,353.1101900731327,Loan,Gold,Valencia,39.4699,-0.3763,Online,USD,0.0,39.03,122.86,301,9009.47,High Income Segment,Premium Investment Services,304.41,0.0,33.65,105.91,7766.78
13575,9614,2023-12-12,Fee,3838.970357091694,Credit Card,Student,Valencia,39.4699,-0.3763,Mobile,EUR,17.81,0.0,0.0,305,3358.32,Middle Income Segment,Gold Card with Travel Benefits,3838.97,17.81,0.0,0.0,3358.32
13576,3432,2024-08-30,Loan Payment,3695.596212880255,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,6.69,0.0,5.46,410,9085.06,High Income Segment,Exclusive Platinum Package,3695.6,6.69,0.0,5.46,9085.06
13577,2906,2025-03-10,Withdrawal,9271.840813595263,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,467,2553.48,Low Income Segment,Financial Literacy Program Access,9271.84,0.0,0.0,0.0,2553.48
13578,1064,2023-12-07,Card Payment,4322.481077938424,Savings Account,Business,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,372,6185.6,Middle Income Segment,Mid-tier Savings Booster,4322.48,0.0,0.0,0.0,6185.6
13579,5928,2023-07-31,Transfer,10015.67406592952,Mortgage,Student,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,568,3988.23,Middle Income Segment,Mid-tier Savings Booster,10015.67,0.0,0.0,0.0,3988.23
13580,5710,2024-08-07,Card Payment,1775.890202369426,Savings Account,Gold,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,477,1907.77,Low Income Segment,No-Fee Basic Account,1775.89,0.0,0.0,0.0,1907.77
13581,7124,2024-02-17,Withdrawal,2241.745386681025,Savings Account,Business,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,334,4821.03,Middle Income Segment,Mid-tier Savings Booster,2241.75,0.0,0.0,0.0,4821.03
13582,8837,2024-02-14,Loan Payment,11016.73000339564,Loan,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,89.96,181.72,667,7063.0,High Income Segment,Premium Investment Services,11016.73,0.0,89.96,181.72,7063.0
13583,1800,2024-11-11,Deposit,9526.450456956663,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,534,5184.24,Middle Income Segment,Mid-tier Savings Booster,9526.45,0.0,0.0,0.0,5184.24
13584,7063,2023-02-11,Transfer,5817.68433170075,Mortgage,Student,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,648,6152.48,Middle Income Segment,Mid-tier Savings Booster,5817.68,0.0,0.0,0.0,6152.48
13585,9469,2024-05-16,Fee,8948.348891368005,Mortgage,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,489,4614.69,Middle Income Segment,Mid-tier Savings Booster,8948.35,0.0,0.0,0.0,4614.69
13586,7109,2023-08-14,Deposit,6305.880084826349,Credit Card,Business,Madrid,40.4168,-3.7038,Online,EUR,41.17,0.0,0.0,818,7898.16,High Income Segment,Exclusive Platinum Package,6305.88,41.17,0.0,0.0,7898.16
13587,7659,2025-05-05,Withdrawal,3764.773804771808,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,424,6739.51,Middle Income Segment,Mid-tier Savings Booster,3764.77,0.0,0.0,0.0,6739.51
13588,2238,2024-06-03,Loan Payment,10746.58624287589,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,64.67,109.65,587,6861.7,Middle Income Segment,Personal Loan Cashback Offer,10746.59,0.0,64.67,109.65,6861.7
13589,7582,2023-06-09,Loan Payment,12112.28494761918,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,141.08,563,8278.05,High Income Segment,Exclusive Platinum Package,12112.28,0.0,0.0,141.08,8278.05
13590,5523,2023-12-14,Loan Payment,2618.164595933124,Savings Account,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,97.69,410,6622.02,Middle Income Segment,Mid-tier Savings Booster,2618.16,0.0,0.0,97.69,6622.02
13591,6620,2023-12-22,Withdrawal,4780.53493124093,Savings Account,Student,Seville,37.3891,-5.9845,Branch,USD,0.0,0.0,0.0,430,5158.19,Middle Income Segment,Mid-tier Savings Booster,4121.15,0.0,0.0,0.0,4446.72
13592,2486,2023-10-21,Transfer,11836.08868137047,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,54.87,0.0,309,4192.29,Middle Income Segment,Personal Loan Cashback Offer,11836.09,0.0,54.87,0.0,4192.29
13593,5681,2025-04-20,Fee,9449.674621383492,Credit Card,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,33.76,0.0,0.0,326,5053.63,Middle Income Segment,Gold Card with Travel Benefits,9449.67,33.76,0.0,0.0,5053.63
13594,5470,2023-01-07,Deposit,3297.141241858088,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,683,6711.42,Middle Income Segment,Mid-tier Savings Booster,3297.14,0.0,0.0,0.0,6711.42
13595,6619,2023-05-25,Withdrawal,813.0953211777329,Checking Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,828,7005.62,High Income Segment,Premium Investment Services,813.1,0.0,0.0,0.0,7005.62
13596,9284,2023-04-11,Loan Payment,6059.283990562834,Credit Card,Gold,Murcia,37.9847,-1.1287,Branch,EUR,19.6,0.0,142.93,508,9037.11,High Income Segment,Exclusive Platinum Package,6059.28,19.6,0.0,142.93,9037.11
13597,8177,2023-01-16,Fee,9037.169867190092,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,USD,0.0,91.81,0.0,754,5564.75,Middle Income Segment,Personal Loan Cashback Offer,7790.66,0.0,79.15,0.0,4797.2
13598,6441,2023-09-04,Loan Payment,4584.552970849104,Mortgage,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,106.08,488,2656.11,Low Income Segment,Financial Literacy Program Access,4584.55,0.0,0.0,106.08,2656.11
13599,2840,2024-01-29,Withdrawal,6681.777516654796,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,USD,0.0,48.15,0.0,571,5885.97,Middle Income Segment,Personal Loan Cashback Offer,5760.15,0.0,41.51,0.0,5074.11
13600,6397,2024-08-17,Loan Payment,8048.488651080056,Loan,Standard,Seville,37.3891,-5.9845,ATM,EUR,0.0,59.72,50.04,541,1385.96,Low Income Segment,Financial Literacy Program Access,8048.49,0.0,59.72,50.04,1385.96
13601,2621,2023-06-19,Withdrawal,5759.971067018049,Loan,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,19.62,0.0,656,9042.38,High Income Segment,Premium Investment Services,5759.97,0.0,19.62,0.0,9042.38
13602,2561,2025-02-13,Loan Payment,6727.209148761326,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0.0,99.02,16.26,596,1028.07,Low Income Segment,Financial Literacy Program Access,6727.21,0.0,99.02,16.26,1028.07
13603,6849,2025-02-18,Withdrawal,593.5687080082464,Checking Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,308,1311.8,Low Income Segment,Financial Literacy Program Access,593.57,0.0,0.0,0.0,1311.8
13604,2416,2025-04-27,Loan Payment,12343.23681293406,Loan,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0.0,5.8,27.65,467,4107.74,Middle Income Segment,Personal Loan Cashback Offer,12343.24,0.0,5.8,27.65,4107.74
13605,5190,2024-07-28,Fee,1891.957447414574,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,646,8990.93,High Income Segment,Premium Investment Services,1891.96,0.0,0.0,0.0,8990.93
13606,6054,2024-01-15,Fee,2558.115022687061,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,78.18,0.0,385,7107.92,High Income Segment,Premium Investment Services,2558.12,0.0,78.18,0.0,7107.92
13607,2130,2023-08-12,Loan Payment,3747.16613595479,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,95.35,533,3378.01,Middle Income Segment,Mid-tier Savings Booster,3747.17,0.0,0.0,95.35,3378.01
13608,4597,2023-02-08,Loan Payment,3950.230125215616,Loan,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,27.91,78.41,321,3094.64,Middle Income Segment,Personal Loan Cashback Offer,3950.23,0.0,27.91,78.41,3094.64
13609,3118,2023-01-14,Withdrawal,5842.731078569343,Mortgage,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,506,8964.83,High Income Segment,Exclusive Platinum Package,5842.73,0.0,0.0,0.0,8964.83
13610,1663,2023-04-10,Withdrawal,5509.849386343637,Credit Card,Gold,Malaga,36.7213,-4.4214,Branch,EUR,18.07,0.0,0.0,497,7786.48,High Income Segment,Exclusive Platinum Package,5509.85,18.07,0.0,0.0,7786.48
13611,3634,2023-03-01,Withdrawal,2176.83188497944,Checking Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,581,5087.88,Middle Income Segment,Mid-tier Savings Booster,2176.83,0.0,0.0,0.0,5087.88
13612,3774,2023-01-11,Transfer,9935.46785629619,Mortgage,Standard,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,768,5577.64,Middle Income Segment,Mid-tier Savings Booster,9935.47,0.0,0.0,0.0,5577.64
13613,7194,2023-11-28,Loan Payment,3371.04979846531,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,131.03,557,8870.7,High Income Segment,Premium Investment Services,3371.05,0.0,0.0,131.03,8870.7
13614,4969,2024-06-30,Card Payment,832.0062819463277,Credit Card,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,7.88,0.0,0.0,577,6894.54,Middle Income Segment,Gold Card with Travel Benefits,832.01,7.88,0.0,0.0,6894.54
13615,4490,2023-10-18,Loan Payment,4424.576757666135,Savings Account,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,134.01,567,8208.73,High Income Segment,Premium Investment Services,4424.58,0.0,0.0,134.01,8208.73
13616,2523,2023-05-05,Loan Payment,4674.566372352636,Credit Card,Student,Bilbao,43.263,-2.935,Mobile,EUR,39.31,0.0,102.27,716,6555.6,Middle Income Segment,Gold Card with Travel Benefits,4674.57,39.31,0.0,102.27,6555.6
13617,9053,2023-01-28,Loan Payment,4604.027323128521,Savings Account,Business,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,66.22,320,4845.99,Middle Income Segment,Mid-tier Savings Booster,4604.03,0.0,0.0,66.22,4845.99
13618,1987,2023-03-02,Withdrawal,4733.904050341529,Loan,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0.0,30.34,0.0,301,6947.9,Middle Income Segment,Personal Loan Cashback Offer,4733.9,0.0,30.34,0.0,6947.9
13619,8915,2024-12-30,Withdrawal,8092.185225802142,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,814,8829.57,High Income Segment,Exclusive Platinum Package,8092.19,0.0,0.0,0.0,8829.57
13620,7403,2025-04-08,Transfer,6812.935763243194,Checking Account,Student,Madrid,40.4168,-3.7038,ATM,USD,0.0,0.0,0.0,650,6311.32,Middle Income Segment,Mid-tier Savings Booster,5873.22,0.0,0.0,0.0,5440.79
13621,6321,2024-03-24,Withdrawal,2308.241258600612,Savings Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,316,5197.2,Middle Income Segment,Mid-tier Savings Booster,2308.24,0.0,0.0,0.0,5197.2
13622,4845,2023-12-02,Card Payment,4939.933639166095,Checking Account,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,844,3004.69,Middle Income Segment,Mid-tier Savings Booster,4939.93,0.0,0.0,0.0,3004.69
13623,7301,2024-02-29,Loan Payment,2423.911178276783,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,43.47,0.0,122.97,405,7398.43,High Income Segment,Exclusive Platinum Package,2423.91,43.47,0.0,122.97,7398.43
13624,1098,2023-02-14,Loan Payment,2966.105730363599,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0.0,88.16,140.61,517,7168.83,High Income Segment,Premium Investment Services,2966.11,0.0,88.16,140.61,7168.83
13625,3288,2024-07-16,Deposit,5312.277115984321,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,38.96,0.0,0.0,614,1005.45,Low Income Segment,Financial Literacy Program Access,5312.28,38.96,0.0,0.0,1005.45
13626,5297,2023-10-01,Withdrawal,3060.550942394475,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,535,9520.77,High Income Segment,Premium Investment Services,3060.55,0.0,0.0,0.0,9520.77
13627,9825,2023-06-01,Deposit,9776.143130379554,Mortgage,Student,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,626,9453.07,High Income Segment,Exclusive Platinum Package,9776.14,0.0,0.0,0.0,9453.07
13628,8796,2023-01-12,Loan Payment,3835.172233351816,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,USD,0.0,0.0,80.46,754,8960.98,High Income Segment,Premium Investment Services,3306.18,0.0,0.0,69.36,7724.98
13629,8263,2025-02-14,Withdrawal,4602.271524845144,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,512,9927.7,High Income Segment,Premium Investment Services,4602.27,0.0,0.0,0.0,9927.7
13630,9770,2024-12-24,Loan Payment,2356.351810418384,Credit Card,Business,Seville,37.3891,-5.9845,Branch,EUR,19.59,0.0,113.23,460,9831.9,High Income Segment,Exclusive Platinum Package,2356.35,19.59,0.0,113.23,9831.9
13631,4959,2024-11-08,Deposit,3091.821111253817,Savings Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,682,9189.9,High Income Segment,Premium Investment Services,3091.82,0.0,0.0,0.0,9189.9
13632,8385,2023-06-05,Deposit,6610.851182418064,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,347,5807.08,Middle Income Segment,Mid-tier Savings Booster,6610.85,0.0,0.0,0.0,5807.08
13633,9464,2023-07-14,Fee,1119.20248331524,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,0.0,48.19,0.0,543,5419.01,Middle Income Segment,Personal Loan Cashback Offer,1119.2,0.0,48.19,0.0,5419.01
13634,6338,2023-10-31,Fee,4441.732552676752,Credit Card,Business,Barcelona,41.3874,2.1686,ATM,EUR,41.68,0.0,0.0,562,4220.8,Middle Income Segment,Gold Card with Travel Benefits,4441.73,41.68,0.0,0.0,4220.8
13635,5881,2024-06-20,Withdrawal,3945.064256025316,Savings Account,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,478,1851.33,Low Income Segment,No-Fee Basic Account,3945.06,0.0,0.0,0.0,1851.33
13636,4954,2024-07-14,Withdrawal,624.1598881540226,Checking Account,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,811,2513.02,Low Income Segment,Financial Literacy Program Access,624.16,0.0,0.0,0.0,2513.02
13637,4927,2025-05-12,Withdrawal,7531.941299646373,Loan,Business,Murcia,37.9847,-1.1287,Branch,USD,0.0,42.83,0.0,510,8979.38,High Income Segment,Premium Investment Services,6493.05,0.0,36.92,0.0,7740.84
13638,9644,2023-09-07,Withdrawal,4016.794203575797,Credit Card,Gold,Zaragoza,41.6488,-0.8891,ATM,USD,15.37,0.0,0.0,557,1300.26,Low Income Segment,Financial Literacy Program Access,3462.75,13.25,0.0,0.0,1120.91
13639,5911,2023-01-20,Withdrawal,9750.679186061634,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,690,9858.48,High Income Segment,Exclusive Platinum Package,9750.68,0.0,0.0,0.0,9858.48
13640,1413,2024-04-08,Withdrawal,12240.99036073691,Mortgage,Platinum,Madrid,40.4168,-3.7038,Online,USD,0.0,0.0,0.0,402,6575.64,Middle Income Segment,Mid-tier Savings Booster,10552.58,0.0,0.0,0.0,5668.66
13641,2550,2025-01-16,Card Payment,6730.983736397397,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,USD,0.0,67.47,0.0,436,6548.11,Middle Income Segment,Personal Loan Cashback Offer,5802.57,0.0,58.16,0.0,5644.92
13642,5526,2025-01-20,Withdrawal,4539.257247779192,Mortgage,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,787,3055.56,Middle Income Segment,Mid-tier Savings Booster,4539.26,0.0,0.0,0.0,3055.56
13643,8141,2023-11-04,Deposit,890.6940200598929,Credit Card,Standard,Valencia,39.4699,-0.3763,ATM,EUR,43.47,0.0,0.0,360,4665.02,Middle Income Segment,Gold Card with Travel Benefits,890.69,43.47,0.0,0.0,4665.02
13644,7571,2024-06-20,Deposit,2830.822610487186,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,EUR,12.67,0.0,0.0,491,1845.36,Low Income Segment,Financial Literacy Program Access,2830.82,12.67,0.0,0.0,1845.36
13645,2946,2023-07-06,Deposit,3572.987746671332,Credit Card,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,21.2,0.0,0.0,663,8852.53,High Income Segment,Exclusive Platinum Package,3572.99,21.2,0.0,0.0,8852.53
13646,6203,2025-03-26,Card Payment,3200.506022607496,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,549,9579.56,High Income Segment,Premium Investment Services,3200.51,0.0,0.0,0.0,9579.56
13647,1191,2023-03-11,Loan Payment,5795.528167159644,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,178.2,629,2659.69,Low Income Segment,Financial Literacy Program Access,5795.53,0.0,0.0,178.2,2659.69
13648,1040,2024-04-04,Transfer,2011.680942862322,Savings Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,796,7794.99,High Income Segment,Premium Investment Services,2011.68,0.0,0.0,0.0,7794.99
13649,6892,2025-03-28,Loan Payment,4338.868372921545,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,87.72,371,8951.47,High Income Segment,Exclusive Platinum Package,4338.87,0.0,0.0,87.72,8951.47
13650,4449,2023-10-18,Withdrawal,5416.414884991603,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,382,4910.45,Middle Income Segment,Mid-tier Savings Booster,5416.41,0.0,0.0,0.0,4910.45
13651,9327,2024-04-18,Transfer,3974.729499202602,Mortgage,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,824,8870.89,High Income Segment,Exclusive Platinum Package,3974.73,0.0,0.0,0.0,8870.89
13652,6909,2024-01-24,Deposit,5726.742223593532,Checking Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,0.0,381,3351.02,Middle Income Segment,Mid-tier Savings Booster,5726.74,0.0,0.0,0.0,3351.02
13653,2941,2023-12-13,Deposit,4903.161479532216,Savings Account,Business,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,438,8063.23,High Income Segment,Premium Investment Services,4903.16,0.0,0.0,0.0,8063.23
13654,5221,2023-11-18,Fee,9124.966278948843,Loan,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,48.35,0.0,801,1204.98,Low Income Segment,Financial Literacy Program Access,9124.97,0.0,48.35,0.0,1204.98
13655,8524,2023-12-05,Withdrawal,371.885059707811,Savings Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,542,1182.6,Low Income Segment,No-Fee Basic Account,371.89,0.0,0.0,0.0,1182.6
13656,7543,2024-04-14,Withdrawal,9432.774729673592,Mortgage,Student,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,484,3944.0,Middle Income Segment,Mid-tier Savings Booster,9432.77,0.0,0.0,0.0,3944.0
13657,7222,2023-03-16,Fee,8731.105442094176,Loan,Gold,Murcia,37.9847,-1.1287,Online,USD,0.0,24.36,0.0,825,4975.45,Middle Income Segment,Personal Loan Cashback Offer,7526.82,0.0,21.0,0.0,4289.18
13658,9580,2024-08-15,Loan Payment,9665.750456256246,Loan,Platinum,Valencia,39.4699,-0.3763,ATM,USD,0.0,3.26,42.88,455,6067.19,Middle Income Segment,Personal Loan Cashback Offer,8332.54,0.0,2.81,36.97,5230.34
13659,2558,2023-11-19,Fee,9472.7746633621,Loan,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0.0,88.12,0.0,549,3185.47,Middle Income Segment,Personal Loan Cashback Offer,9472.77,0.0,88.12,0.0,3185.47
13660,3121,2024-09-29,Card Payment,3968.197744731754,Checking Account,Business,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,556,9572.15,High Income Segment,Premium Investment Services,3968.2,0.0,0.0,0.0,9572.15
13661,2028,2023-01-24,Withdrawal,2574.044193660968,Credit Card,Standard,Bilbao,43.263,-2.935,Mobile,USD,49.21,0.0,0.0,770,4285.37,Middle Income Segment,Gold Card with Travel Benefits,2219.0,42.42,0.0,0.0,3694.28
13662,9273,2023-08-18,Card Payment,1809.906834547797,Mortgage,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,312,9978.8,High Income Segment,Exclusive Platinum Package,1809.91,0.0,0.0,0.0,9978.8
13663,6656,2025-05-20,Card Payment,139.5227469824532,Mortgage,Gold,Madrid,40.4168,-3.7038,ATM,USD,0.0,0.0,0.0,834,6200.97,Middle Income Segment,Mid-tier Savings Booster,120.28,0.0,0.0,0.0,5345.66
13664,9967,2023-08-21,Card Payment,12.54996727549933,Savings Account,Gold,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,524,1409.25,Low Income Segment,No-Fee Basic Account,12.55,0.0,0.0,0.0,1409.25
13665,4038,2023-10-28,Deposit,11625.12151517149,Loan,Student,Malaga,36.7213,-4.4214,Online,EUR,0.0,79.3,0.0,517,7046.59,High Income Segment,Premium Investment Services,11625.12,0.0,79.3,0.0,7046.59
